CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,RESEARCH INVESTIGATOR,SRC-Social Envir & Health,91936,12-Month,1,0
Ann Arbor,RESEARCH INVESTIGATOR,MM Molec & Integratv Physiolog,68211.75,12-Month,1,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Internal Medicine,70000,12-Month,1,0
Ann Arbor,PROGRAM MANAGER,Climate and Space Sciences Eng,83447,12-Month,1,4172.35
Ann Arbor,FINANCIAL OR BUS ANALYST SR,MM Financial Srvcs,102291.99,12-Month,1,0
Ann Arbor,EXECUTIVE ASSISTANT SR HLTH,MM Office of EVPMA,78764.26,12-Month,1,0
Ann Arbor,ENGINEERING TECHNICIAN,Mechanical Engineering,77151,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,"MM Metabolism, Endo & Diabetes",224000,12-Month,0.37,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Taubman ADTU,123448,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 8B2,79726.4,12-Month,0.9,0
Ann Arbor,MEDICAL CODER INPATIENT,MM Rev Cycle (PTO),51000.04,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Psychiatry Core,75712,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Department of Radiology,200000,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Ambulatory Care Services,123448,12-Month,1,0
Ann Arbor,ADVANCED IMAGE PROCESSING SPEC,MM - Northville RAD,89603.63,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC CVC5,123448,12-Month,0.6,0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,MM Psych Substance Abuse,43260,12-Month,1,0
Ann Arbor,DIETETIC TECHNICIAN,PFANS Call Center,42806.66,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM CW 8W,75608,12-Month,0.8,0
Ann Arbor,ADMIN SPECIALIST INTER HEALTH,MM Microbiology and Immunology,70380,12-Month,0.8,56304
Ann Arbor,ACAD &/OR RES PRGM OFCR INTER,CoE Multidisciplinary Design,101920,12-Month,1,101920
Ann Arbor,RESEARCH AREA SPECIALIST INTER,MM Emergency Medicine Research,59487.37,12-Month,1,47589.9
Ann Arbor,PROJECT SENIOR MANAGER,MM UH/CVC New Patient Tower,119668.59,12-Month,1,0
Ann Arbor,PROFESSOR,"LSA Film,Television,and Media",131480,9-Month,1,131480
Ann Arbor,DEAN,Rackham Graduate School,424091,12-Month,1,424091
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Cardiology,225000,12-Month,0.8,0
Ann Arbor,RESEARCH AREA SPECIALIST INTER,MM Neurosurgery,58000,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Children's Emergency Svc,123448,12-Month,0.9,0
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Nsg Clin Support Vast,98633.6,12-Month,0.8,0
Ann Arbor,APP SYS ANALYSIS/PRGMMING MGR,ITS EAS CRM & Mktg Comms Sys,138206,12-Month,1,138206
Ann Arbor,INTERNAL AUDIT ASSOCIATE DIR,Audit Services,162240,12-Month,1,162240
Ann Arbor,PROFESSOR,EECS - CSE Division,185595,9-Month,1,185595
Ann Arbor,RN CASE MANAGER COMPETENT-NE,MM OH Care Mgt,130145.6,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST INTER,MM Pathology Informatics,88580,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Amb Care Admin Central,59199.06,12-Month,1,0
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM IHPI 231135,123780.25,12-Month,1,24756.05
Ann Arbor,RESEARCH FELLOW,MM Int Med-Rheumatology,59784,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Emergency Medicine UM Adult,225000,12-Month,1,0
Ann Arbor,SOCIAL WORKER MSW,MM Soc Wrk - Adm & Guest Suprt,71113.23,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,92123.2,12-Month,0.9,0
Ann Arbor,PROFESSOR,MM Int Med-Rheumatology,184694,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Saline Health Center,98862.4,12-Month,1,0
Ann Arbor,CUSTOMER SERVICE REP LEAD,MM CE Phys Relation & Outreach,51458.04,12-Month,1,0
Ann Arbor,MARKETING SPECIALIST,ROSS SCH MKTG & COM,78758.51,12-Month,1,78758.51
Ann Arbor,CANCER REGISTRAR,MM Rev Cycle (PTO),60893.17,12-Month,1,0
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Collect - Tech Service,47890.52,12-Month,0.75,35917.89
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-CVC Med/Surg,42017.19,12-Month,1,0
Ann Arbor,ASST PROFESSOR,Law School,223600,9-Month,1,223600
Ann Arbor,PATIENT FINANCIAL COUNSELOR,MM Rev Cycle (PTO),58087.69,12-Month,1,0
Ann Arbor,CHILD CARE CENTER TEACHER,UM Children's Centers,47352.84,12-Month,1,0
Ann Arbor,MLTFCTN MAINT/TRADE INTER SUPR,Athletics,75000,12-Month,1,0
Ann Arbor,CASE MANAGER,DENT Patient Services,74905.83,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,UMTRI-Engineering Systems,62000,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST LEAD,MM Ophthal. & Visual Science,97000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Physics,57289,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST LD,ROSS SCH Information Technolog,119080,12-Month,1,119080
Ann Arbor,ACADEMIC PROGRAM MANAGER,Nuclear Eng & Radiological Sci,75000,12-Month,1,75000
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,MM GSA - Administrtn (GSA/ADM),42000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,EECS - ECE Division,58000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Materials Science & Engin.,57000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Chemistry,51000,12-Month,0.27,0
Ann Arbor,LEO LECTURER I,Stamps School of Art & Design,51000,8-Month,0.33,16128.72
Ann Arbor,RESEARCH FELLOW,MM Int Med-Cardiology,63852,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Biostatistics Department,60300,12-Month,1,2412
Ann Arbor,STAFF PHYSICIAN,Health Svc Clinic Operations,215733.77,12-Month,0.5,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Internal Medicine,75712,12-Month,1,0
Ann Arbor,PROFESSOR,Biostatistics Department,202105,9-Month,1,74481.76
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,"MM Metabolism, Endo & Diabetes",34737.59,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,SEAS CIGLR,63731,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,UMOR MI Inst for Data Science,76200,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Mechanical Engineering,56484,12-Month,0.22,0
Ann Arbor,RESEARCH FELLOW,Climate and Space Sciences Eng,60000,12-Month,1,0
Ann Arbor,BIOINFO-COMPUT BIOLOGIST LEAD,MM BRCF Metabolomics Core,106623.23,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST INTER,CoE-IT/CAEN,86305,12-Month,1,86305
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 5D,105684.8,12-Month,0.6,0
Ann Arbor,CLINICAL ASST PROF,"MM Metabolism, Endo & Diabetes",172500,12-Month,1,0
Ann Arbor,ASSOC RES SCIENTIST,SRC-Hrs,160000,12-Month,1,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Pediatrics Core,70000,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Children's Emergency Svc,79726.4,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,MM Transplant Surgery (STX),250000,12-Month,0.5,0
Ann Arbor,CENTER DIRECTOR,MM UMMG Faculty Benefits Appt.,250000,12-Month,0.5,0
Ann Arbor,ADMIN MANAGER INTER HEALTHCARE,MM Rev Cycle (PTO),97431.28,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,Nutritional Sciences,132255,9-Month,1,116384.4
Ann Arbor,SURVEY SPECIALIST INTERMEDIATE,SRO Project Design & Mgt.,52000,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Int Med-Hematology/Oncology,225000,12-Month,0.8,0
Ann Arbor,NP CRITICAL CARE,MM Pulmonary IP NPP Service,161026,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Cardiac Surgery,165000,12-Month,1,0
Ann Arbor,RESEARCH ASST PROFESSOR,MM Pathology Department,97457.92,12-Month,1,0
Ann Arbor,HOUSE OFFICER II,MM H.O. Emergency Med Core,72800,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-MultiSurg,43392.97,12-Month,1,0
Ann Arbor,ACCOUNTING TOP EXECUTIVE,FinOps Controller's Office,296400,12-Month,1,222300
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,MM Radiology UH,70357.04,12-Month,1,0
Ann Arbor,ERP BUSINESS ANALYST INTER,ITS Admin Marketing & Comms,78589,12-Month,1,78589
Ann Arbor,RESEARCH FELLOW,UMOR MI Inst for Data Science,76200,12-Month,1,0
Ann Arbor,DATA SECURITY ANALYST INTER,ITS IA Info Assurance Security,85836,12-Month,1,85836
Ann Arbor,RESEARCH INTERMEDIATE SUPR,MM Neurology Department,72000,12-Month,1,72000
Ann Arbor,HR GENERALIST INTERMEDIATE,SL Office of Human Resources,68640,12-Month,1,68640
Ann Arbor,CLINICAL PHARMACIST,MM Specialty Pharmacy,140900.11,12-Month,1,0
Ann Arbor,OPERATIONS MANAGER,UMOR Innovation Pshps Admin,128467.33,12-Month,1,128467.33
Ann Arbor,CLINICAL INSTRUCTOR,DENT Dental Hygiene,59852.28,12-Month,1,59852.28
Ann Arbor,HOUSE OFFICER I,MM H.O. Pathology Core,70000,12-Month,1,0
Ann Arbor,BIOMED ENG TECH 3 CLIN ENGR,MM Clinical Engineering Svcs,87859.2,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Human Genetics Department,47425.98,12-Month,1,47425.98
Ann Arbor,NURSING SUPERVISOR,MM ACS Nursing Care,114324.85,12-Month,1,0
Ann Arbor,EXECUTIVE ASSISTANT ASSOC HLTH,MM PM&R,66950,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Anes. Acute Pain Nsg - UH,129667.2,12-Month,0.8,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC CVC4,80849.6,12-Month,0.9,0
Ann Arbor,EMBRYOLOGIST,MM OB/GYN Repro Endo Tech,95510.77,12-Month,1,0
Ann Arbor,MKTG COMMUNICATIONS SPECIALIST,Michigan Creative,76106.48,12-Month,1,0
Ann Arbor,BUSINESS ADMINISTRATOR LEAD,Executive Business Services,130000,12-Month,1,130000
Ann Arbor,ASST PROFESSOR,SMTD Theatre & Drama,80465,9-Month,1,80465
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Geriatrics Center - AC,82846.4,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Med/Ped,75712,12-Month,1,0
Ann Arbor,ADMINISTRATIVE ASSISTANT INTER,ROSS SCH Faculty Support,44000.06,12-Month,1,44000
Ann Arbor,FOOD SERVICES DIRECTOR,MI Dining - Administration,116666.78,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,LSA Economics,220350,9-Month,1,220350
Ann Arbor,LEO LECTURER IV,LSA Classical Studies,91049.16,9-Month,1,91049.16
Ann Arbor,RESEARCH TECH INTERMEDIATE,Epidemiology Department,35707,12-Month,1,0
Ann Arbor,DENTAL ASSISTANT ASSOCIATE,DENT Maxillofacial Surgery,36967.67,12-Month,1,18483.84
Ann Arbor,CLINICAL RESEARCH TECHNICIAN,MM Ophthal. & Visual Science,54144.54,12-Month,1,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Infusion Core,47838.96,12-Month,1,0
Ann Arbor,AUTHORIZATION COORD INTER,MM Rev Cycle (PTO),40466.92,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,PROGRAM EVALUATION SPECIALIST,MM Int Med-Hospital Medicine,86005,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 7E,81244.8,12-Month,0.75,0
Ann Arbor,DESKTOP SUPPORT SPEC INTER,ITS SS MiWorkspace,60160,12-Month,1,0
Ann Arbor,BUSINESS ADMINISTRATOR ASSOC,Life Sciences Institute-Admin,89232,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST SR,MM Psych Substance Abuse,89283.23,12-Month,1,22320.81
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,UNIT CUSTODIAN,MM CW Environmental Svs-MN,38750.4,12-Month,1,0
Ann Arbor,UNIT CUSTODIAN,MM CW Environmental Svs-Days,40040,12-Month,1,0
Ann Arbor,ADMIN MANAGER INTER HEALTHCARE,MM Homecare Service Admin,127550,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Department of Radiology,200000,12-Month,1,0
Ann Arbor,VISITING RES INVEST I,LSA Judaic Studies,93000,12-Month,1,0
Ann Arbor,UNIT CUSTODIAN,MM Environmental Svcs - DAYS,40040,12-Month,0.8,0
Ann Arbor,UNIT CUSTODIAN,MM CW Environmental Svs-Days,38750.4,12-Month,0.8,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM CW CSR Peds,129667.2,12-Month,0.6,0
Ann Arbor,RADIATION THERAPY TECH ARRT,MM BCSC RadOnc,88000.12,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7W,123448,12-Month,0.5,0
Ann Arbor,RESPIRATORY THERAPIST INTER,MM Resp/Cardiov Svcs,68192.59,12-Month,0.9,0
Ann Arbor,TRANSIT COACH OPERATOR,Transportation Services,56180.8,12-Month,1,0
Ann Arbor,SOCIAL WORKER MSW,MM OH Care Mgt  ED Social Wrk,61512.63,12-Month,0.6,0
Ann Arbor,ACADEMIC ADVISING DIRECTOR,LSA UG: Student Acad. Affairs,122610,12-Month,1,122610
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC Trauma Burn,82846.4,12-Month,0.2,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. ObGyn Core,78740,12-Month,1,0
Ann Arbor,CLINICAL INFO ANALYST LD,MM GSA - Administrtn (GSA/ADM),117214.52,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,"DENTCariology,Restor Sci &Endo",130000,12-Month,1,130000
Ann Arbor,STRATEGIC PLAN TOP EXEC 2NDLVL,MM Strategic Plan & Bus Devel,287833.5,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Chelsea Health Center,52217.52,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 10W,88982.4,12-Month,0.9,0
Ann Arbor,NP CRITICAL CARE,MM Electrophysio Technical,162636,12-Month,0.87,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UMMG Primary Care Overhead,123448,12-Month,0.8,0
Ann Arbor,CUSTODIAN II,MM CW Environmental Svs-MN,41371.2,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,HOUSE OFFICER I,MM H.O. Thoracic Surg Core,70000,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Oper Rooms - Univ Hospital,82846.4,12-Month,0.9,0
Ann Arbor,GUEST SERVICES SPECIALIST,DPSS MI MEDICINE GUEST SERVICE,37531.73,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,MM Pediatrics-Hematology Oncol,33475,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Pediatrics-Cardiology,200000,12-Month,1,2000
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 8W,125902.4,12-Month,0.5,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 4D,98633.6,12-Month,0.9,0
Ann Arbor,APPREN ELEVATOR MECHANIC,Health Science Region,72592,12-Month,1,72592
Ann Arbor,FIRE ALARM ELECTRICIAN,Central Campus W Region,97364.8,12-Month,1,97364.8
Ann Arbor,APPREN HVAC-R MECHANIC,Central Campus W Region,63294.4,12-Month,1,63294.4
Ann Arbor,EEG TECHNOLOGIST - NONREGISTER,MM CW Pediatric EEG,60470.85,12-Month,1,0
Ann Arbor,PA SURGICAL SPECIALTY,MM Surgery Pre-Op Center,135725,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Int Med-General Medicine,225000,12-Month,0.6,0
Ann Arbor,CLINICAL ASSOC PROF,MM Emergency Medicine UM Adult,225000,12-Month,1,2772
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM CW 12E,35445.02,12-Month,0.5,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM PM&R Commonwealth Phys,43660.51,12-Month,1,0
Ann Arbor,ADMIN SPECIALIST SENIOR HEALTH,MM Cell & Developmntl Biology,83955.3,12-Month,1,83955.3
Ann Arbor,HOUSE OFFICER IV,MM H.O. Emergency Med Core,78740,12-Month,1,0
Ann Arbor,BILLING/PATIENT ACCT SPEC HLTH,MM Rev Cycle (PTO),42747.84,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Neurology Department,150000,12-Month,0.8,0
Ann Arbor,BUSINESS SYSTEMS ANALYST ASSOC,MM Oper Rooms - Univ Hospital,51110.17,12-Month,1,0
Ann Arbor,RESEARCH ANALYST,MM Department of Radiology,64693.86,12-Month,1,0
Ann Arbor,ADMINISTRATIVE ASSISTANT SR,LSA Natl Ctr Inst Diversity,54999.88,12-Month,1,55000
Ann Arbor,UTILITY SYSTEMS TECH II,Building Automation Systems,74360,12-Month,1,74360
Ann Arbor,NP GENERAL MEDICINE,MM Int Med Fac Hospitalists,130943,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 10E,82846.4,12-Month,0.8,0
Ann Arbor,BILLING CLERK SENIOR,MM CW Mott Administration,44345.54,12-Month,1,0
Ann Arbor,WRITER,School of Information,60610,12-Month,1,60610
Ann Arbor,DEVELOPMENT DIRECTOR INTER,MM Development - Cancer/DCI,144200,12-Month,1,0
Ann Arbor,MAJOR GIFTS OFFICER INTER,MM Dev.- Med Ed & Alumni Rel,79825,12-Month,1,0
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,MM CHRT,115226.1,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,Biointerfaces,77490,12-Month,1,38745
Ann Arbor,SOCIAL WORKER MSW SENIOR,MM Soc Wrk - Adm & Guest Suprt,89476.98,12-Month,1,0
Ann Arbor,ASST PROFESSOR,LSA Physics,106670,9-Month,1,106670
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Nephrology,195700,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD LEAD,MM O-CTSU Study Coord Data,84174,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-Gen Med,47501.56,12-Month,1,0
Ann Arbor,MEETINGS/SPECIAL EVENTS MGR,LSA Dean: Advancement,81197,12-Month,1,81196.49
Ann Arbor,FOOD SVC WORKER I,MI Dining - Administration,38750.4,12-Month,1,0
Ann Arbor,ACCOUNTS PAYABLE CLERK INTER,Shared Services Center - FIN,37000.08,12-Month,1,0
Ann Arbor,DATA SECURITY ANALYST INTER,MM HITS IA Cybersecurity Ops,103687.92,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,79726.4,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 10E,105684.8,12-Month,0.3,0
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,MM UH CVC Nsg Med Admin,62428.2,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST SR,SRO Technical Services,118118.34,12-Month,1,0
Ann Arbor,FINANCIAL INTERMEDIATE MANAGER,MM Surgery Department,110934.02,12-Month,1,0
Ann Arbor,CERTIFIED NURSE MIDWIFE,MM CW-Triage Midwives,166488.99,12-Month,0.9,0
Ann Arbor,NUCLEAR MEDICINE TECHNOLOGIST,MM Radiology UH,89045.64,12-Month,1,0
Ann Arbor,OPTICIAN,Health Svc Clinic Operations,51351.36,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Operating Rooms - CVC,132142.4,12-Month,0.8,0
Ann Arbor,PROFESSOR,LSA Mathematics,186554,9-Month,1,186553.97
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Rev Cycle (PTO),45473.78,12-Month,1,0
Ann Arbor,NP CARDIOVASCULAR SURGERY,MM CVICU APT,144306,12-Month,1,0
Ann Arbor,ADMINISTRATIVE SPECIALIST,SRO Director's Office,74323.77,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM RAHS Lincoln Middle School,48861.45,12-Month,0.9,0
Ann Arbor,CLINIC ASSOCIATE MANAGER,MM RAHS FLINT Beecher,61000,12-Month,1,0
Ann Arbor,ADMIN COORD/PROJECT COORD,MM CW OB/GYN Clinic Tech,59491.54,12-Month,1,0
Ann Arbor,MED STAFF/CREDENTIALING SPEC,MM Medical Staff Services,81367.55,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Quality - EQIPS,61438.81,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,MM Occupational Hlth Services,53837.44,12-Month,1,0
Ann Arbor,ADMIN COORD/PROJECT COORD,OVPR Inst for Firearm Inj Prev,48880,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Neurology Department,150000,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Oper Room - Mott,88982.4,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM BCSC Infusion,88982.4,12-Month,0.95,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Radiology-Central Svc,49630,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-Geriatrics,48322.9,12-Month,1,0
Ann Arbor,HR ASSISTANT INTERMEDIATE,Shared Services Center - HR,39935.92,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST,MM Specialty Pharmacy,158336.63,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UMMG Primary Care Overhead,125902.4,12-Month,0.75,0
Ann Arbor,INSTRUMENT/STER PROCESSOR,MM Centralized Scope Process.,45115.2,12-Month,1,0
Ann Arbor,COOK I,MI Dining - Administration,41371.2,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Orthotics&Prosthetics Ctr,41224.06,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM East Ann Arbor Oper Room,48799.05,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Allergy Division,202757,12-Month,0.5,0
Ann Arbor,CLINICAL ASST PROF,MM Pediatric Surgery Section,225000,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 12E,88982.4,12-Month,0.5,0
Ann Arbor,ADVCD PRAC PROVIDER DIRECTOR,MM Nsg OH APRN Admin,175983.23,12-Month,1,0
Ann Arbor,MAMMOGRAPHY TECHNOLOGIST,MM East Ann Arbor RAD,88997.1,12-Month,0.6,0
Ann Arbor,PROFESSOR,LSA Germanic Languages & Lit.,159270,9-Month,0.5,79635
Ann Arbor,PROFESSOR,LSA History,159270,9-Month,0.5,79635
Ann Arbor,ASST PROFESSOR,MM Obstetrics & Gynecology Dpt,139782.33,12-Month,1,13978.2
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,123448,12-Month,0.9,0
Ann Arbor,CLIN BUS ANALYST LEAD,Health Svc General Operations,94263.89,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Anesthesiology Department,52091.92,12-Month,1,0
Ann Arbor,ASST PROFESSOR,LSA Ecology & Evolutionary Bio,95700,9-Month,1,95700
Ann Arbor,CLIN RES PROJECT MANAGER,MM Emergency Medicine UM Adult,95455.15,12-Month,1,0
Ann Arbor,HOUSE OFFICER V,MM H.O. Internal Med Cardiol,81890,12-Month,1,0
Ann Arbor,LEO LECTURER III,Ross School of Business,100784.91,9-Month,0.41,0
Ann Arbor,RESEARCH ADMINISTRATION ASSOC,LSA Finance: Haven Hall,58140.08,12-Month,1,58140.08
Ann Arbor,PROFESSOR,MM Int Med-Gastroenterology,225000,12-Month,1,6322.5
Ann Arbor,RESEARCH ADMINISTRATION ASSOC,Sponsored Programs,52999.96,12-Month,1,53000
Ann Arbor,CUSTOMER SERVICE REP INTER,Michigan Language Assessment,41573.74,12-Month,1,0
Ann Arbor,PROFESSOR,MM Int Med-Gastroenterology,209800,12-Month,1,0
Ann Arbor,ADMIN MANAGER ASSOC HEALTHCARE,MM Rev Cycle (PTO),97056.99,12-Month,1,0
Ann Arbor,CIVIL ENGINEER LEAD,AEC-Architecture & Engineering,135739.23,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,Civil & Environmental Engr,129339,9-Month,1,122872.05
Ann Arbor,ADMISSIONS OFFICER INTER,OUA Recruitment Administration,46687.42,12-Month,1,46687.5
Ann Arbor,INVENTORY CONTROL INTER SUPR,MM Linen Distrib. Operations,70105.4,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,MM Neurology Department,50000,12-Month,1,0
Ann Arbor,CALL CENTER INTER SUPR INBOUND,MM Amb Care Admin Central,67300.2,12-Month,1,0
Ann Arbor,GME PROGRAM ADMIN SENIOR,MM Department of Radiology,83304.13,12-Month,1,0
Ann Arbor,CUSTODIAN II,MM Environmental Svcs-EVE,41371.2,12-Month,0.6,0
Ann Arbor,HOUSE OFFICER VI,MM H.O. Surgery Core,85166,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM MedSport Dominos Pro,43575.61,12-Month,1,0
Ann Arbor,NURSE ANESTHETIST,MM Anesthesia CRNA - UH,263078.38,12-Month,0.8,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Radiology UH,46863.66,12-Month,0.8,0
Ann Arbor,FOOD SVC WORKER I,MI Dining - Administration,38750.4,12-Month,1,0
Ann Arbor,FIXTURE & WALL CLEANER,MM OR KEC EVS,42785.6,12-Month,1,0
Ann Arbor,LIBRARIAN LEO-GLAM,Library Research-Arts &Humanit,87171.43,12-Month,1,87171.43
Ann Arbor,FACILITIES COORDINATOR,Botanical Gardens & Arboretum,62400,12-Month,1,62400
Ann Arbor,MAINTENANCE MECHANIC III,MM Maintenance,61110.4,12-Month,1,0
Ann Arbor,CUSTODIAN II,Student Life Facilities North,41371.2,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Chemistry,51000,12-Month,0.5,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Int Med-Cardiology,52741.34,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM BCSC Infusion,88982.4,12-Month,1,0
