CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,PROFESSOR,Int Med-Nephrology,225000.00,12-Month,1,0
Ann Arbor,PA SURGICAL SPECIALTY,MM UM Chelsea JV,114319.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Biomedical Engineering,54840.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Molec./Cell./Develop. Bio,54075.00,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM HITS CRC Resolute/Grnd Cent,92080.15,12-Month,1,0
Ann Arbor,ASST PROFESSOR,EECS - CSE Division,129869.00,9-Month,1,129869.00
Ann Arbor,GUEST SERVICES SPECIALIST,DPSS MI MEDICINE GUEST SERVICE,36088.20,12-Month,1,0
Ann Arbor,PROFESSOR,"School of Music,Theatre&Dance",123305.00,9-Month,1,123305.00
Ann Arbor,PA SURGICAL SPECIALTY,MM UM Chelsea JV,115806.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Internal Med ID Fell,74205.00,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,MM Canton Health Center,43093.25,12-Month,1,0
Ann Arbor,BRAND/PRODUCT ANALYST SENIOR,MM HITS BusIT Cust Experience,80532.52,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD ASSOC,MM Pediatrics-Neurology,56275.96,12-Month,1,0
Ann Arbor,PROJECT SENIOR MANAGER,Kidney Epidemiology & Cost Ctr,108833.00,12-Month,1,16324.95
Ann Arbor,ACAD &/OR RES PRGM OFCR ASSOC,LSA UG: Comprehensive Studies,75345.00,12-Month,1,75345.00
Ann Arbor,PATIENT EQUIP ATTENDANT,MM Logistics Patient Equipment,43804.80,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH TECHNICIAN,MM O-CTSU Clin Rsrch Spec Proc,54105.79,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATION SUPVR,MM O-CTSU Finance,89211.83,12-Month,1,0
Ann Arbor,ENDOSCOPY TECH SPECIALIST,MM East Ann Arbor MPC,51211.92,12-Month,1,0
Ann Arbor,CUSTODIAN II,MM CW Environmental Svs-Days,40164.80,12-Month,1,0
Ann Arbor,RESPIRATORY THERAPIST INTER,MM Resp/Cardiov Svcs,67912.77,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Anesthesiology Department,205700.00,12-Month,1,0
Ann Arbor,COOK I,MI Dining - Administration,40164.80,12-Month,1,0
Ann Arbor,PROGRAM MANAGER,SPHDO-Office of Global Public,86599.00,12-Month,1,86599.00
Ann Arbor,RESEARCH FELLOW,MM Molec & Integratv Physiolog,54840.00,12-Month,1,0
Ann Arbor,EDUC NURSE COORD COMPETENT-NE,MM Emergency Department,120452.80,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Biological Chemistry Dept,61992.00,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,MM Dermatology Department,79825.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Physics,52530.00,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM Peds-Neonatal/Perinatal,222779.00,12-Month,1,2227.79
Ann Arbor,LABORATORY TECH GENERAL INTER,PHARMACY Pharmaceutical Sci,41999.88,12-Month,1,0
Ann Arbor,PROJECT SENIOR MANAGER,MM North Campus Resrch Complex,109342.72,12-Month,1,0
Ann Arbor,RADIOLOGIC TECHNOLOGIST,MM - Northville RAD,71276.42,12-Month,0.75,0
Ann Arbor,ASST PROFESSOR,LSA Comparative Literature,85395.00,9-Month,0.75,64046.25
Ann Arbor,ASST PROFESSOR,LSA English Language & Lit.,85395.00,9-Month,0.25,21348.75
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 4B,75212.80,12-Month,0.9,0
Ann Arbor,ASSISTANT DEAN,MM Urology,179962.00,12-Month,0.25,0
Ann Arbor,RESEARCH PROFESSOR,MM Urology,179962.00,12-Month,0.75,0
Ann Arbor,RESEARCH AREA SPECIALIST SR,Strategic Contracts,89562.87,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. PM&R Core,74205.00,12-Month,1,0
Ann Arbor,ADJUNCT CLIN ASST PROFESSOR,DENT Ortho/Peds Dentistry,65581.68,12-Month,0.4,26232.67
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Oper Rooms - Univ Hospital,83948.80,12-Month,0.9,0
Ann Arbor,PAT VISIT ENT ATTENDANT,MM Entrance Services,41537.60,12-Month,0.5,0
Ann Arbor,SR BILL CLK/PAT ACCT REP HLTH,MM Rev Cycle (PTO),39785.30,12-Month,1,0
Ann Arbor,LOGISTICS COORDINATOR,Logistics,56117.04,12-Month,1,0
Ann Arbor,PROJECT INTERMEDIATE MANAGER,MM CW Mott Administration,82259.19,12-Month,1,0
Ann Arbor,NURSE ANESTHETIST,MM Anesthesia CRNA - UH,248187.15,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Northville Child and Women,47380.13,12-Month,1,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM CW Peds Specialties - Core,47903.97,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD LEAD,MM Int Med-Rheumatology,81510.00,12-Month,1,0
Ann Arbor,END USER COMPUTING SPEC SR,MM HITS EI Complex Dvc Int Svc,71582.63,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,Library Info Tech - Arch & Eng,97841.62,12-Month,1,97841.62
Ann Arbor,LEO LECTURER IV,"LSA Film,Television,and Media",109795.70,9-Month,0.66,73206.28
Ann Arbor,ADMIN COORD/PROJECT COORD,Athletics,41693.60,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Psychology,249389.00,9-Month,1,234924.44
Ann Arbor,DIR ACADEMIC PROGRAM,CoE Center for Ergonomics,229304.00,9-Month,0.2,45860.80
Ann Arbor,PROFESSOR,Industrial & Operations Engin,229304.00,9-Month,0.8,149047.60
Ann Arbor,PROFESSOR,MM Comp Med and Bioinformatics,210408.00,12-Month,1,47451.21
Ann Arbor,HOUSE OFFICER I,MM H.O. Internal Medicine,64101.00,12-Month,1,0
Ann Arbor,KEY OFFICE SUPERVISOR,Key Systems & Doors,101400.00,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM CW Peds Specialties - Core,43450.26,12-Month,1,0
Ann Arbor,DESKTOP SUPPORT SPEC INTER,SRC-Comp & Multi-Media Tech,86986.86,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,"DENTCariology,Restor Sci &Endo",164056.24,12-Month,1,98433.74
Ann Arbor,ACAD &/OR RES PRGM OFCR SR,Off of Rsch Compliance Review,104000.00,12-Month,1,104000.00
Ann Arbor,HOUSE OFFICER I,MM H.O. Family Medicine,64101.00,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,School of Nursing,120000.00,9-Month,1,30000.00
Ann Arbor,CARDIAC SONO NON-INVASIVE TECH,MM CW Ped Cardiology - Tech,80961.66,12-Month,0.6,0
Ann Arbor,CLINICAL ASST PROF,MM Ophthal. & Visual Science,159958.00,12-Month,0.5,0
Ann Arbor,PHARMACY TECHNICIAN ASSOC,MM Ambulatory Pharmacy,42227.12,12-Month,1,0
Ann Arbor,RESEARCH PROFESSOR,SRC-Quantitative Methods,352727.00,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH TECHNICIAN,MM Int Med-Nephrology,53729.76,12-Month,0.5,0
Ann Arbor,SOCIAL WORKER MSW SENIOR,MM Soc Wrk - Adm & Guest Suprt,86870.85,12-Month,1,0
Ann Arbor,EXECUTIVE ASSISTANT ASSOC HLTH,MM Managed Care & Contracting,56429.92,12-Month,1,0
Ann Arbor,LEO LECTURER III,Industrial & Operations Engin,102750.00,9-Month,0.5,51375.00
Ann Arbor,PROFESSOR,MM Pharmacology Department,241985.00,12-Month,1,85384.41
Ann Arbor,HOUSE OFFICER V,MM H.O. Internal Med Gastro,77915.00,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST,MM Specialty Pharmacy,148513.96,12-Month,1,0
Ann Arbor,PHYSICAL THERAPIST,MM MedSport Ice Cube - Tech,97872.99,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Emergency Medicine Hurley,225000.00,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Romance Languages & Lit.,112713.00,9-Month,1,112713.00
Ann Arbor,SPORTS OPERATIONS SPECIALIST,Athletics,73850.00,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,"School of Music,Theatre&Dance",105633.00,9-Month,1,105633.00
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Emergency Department,42489.20,12-Month,1,0
Ann Arbor,RN CASE MANAGER COMPETENT-NE,MM OH Care Mgt,120452.80,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 4B,81099.20,12-Month,0.9,0
Ann Arbor,ADMIN COORD/PROJECT COORD,OUA Recruitment Administration,44553.48,12-Month,1,44553.48
Ann Arbor,YARD LABOR/JANITORIAL SR SUPR,Building Services,52000.00,12-Month,1,52000.00
Ann Arbor,MEDICAL ASSISTANT,MM KEC Cornea,35536.02,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Int Med-Hospital Medicine,225000.00,12-Month,0.55,0
Ann Arbor,CLINICAL ASSOC PROF,MM Pediatric Hospitalists,179737.00,12-Month,0.45,808.82
Ann Arbor,DATA SECURITY ANALYST LEAD,ICPSR - Director's Office,157500.00,12-Month,1,0
Ann Arbor,CUSTOMER SERVICE REP SENIOR,Univ Parking Svcs-Central Camp,46888.63,12-Month,1,0
Ann Arbor,WEB DESIGNER/ADMIN INTER,Campus Project Healthy Schools,45741.00,12-Month,1,0
Ann Arbor,INTERNATIONAL EDUC ADVISOR,CoE International Programs,51500.00,12-Month,1,51500.00
Ann Arbor,RESEARCH AREA SPECIALIST INTER,MM Psychiatry Zero to Thrive,58122.90,12-Month,1,26736.53
Ann Arbor,HOUSE OFFICER III,MM H.O. Internal Med Nephrol,70671.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,81099.20,12-Month,0.6,0
Ann Arbor,ADMIN SPECIALIST SENIOR HEALTH,MM Faculty Affairs,95428.19,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC CVC5,76648.00,12-Month,0.9,0
Ann Arbor,CLINICAL ASSOC PROF,MM Obstetrics & Gynecology Dpt,210000.00,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,SOE- Teacher Education,121422.79,9-Month,1,121422.79
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Briarwood Building 2,42856.60,12-Month,1,0
Ann Arbor,RESEARCH PROFESSOR EMERITUS/A,MM Int Med-Genetic Medicine,161220.00,12-Month,0.2,0
Ann Arbor,CLIN CARE COORD COMPETENT-NE,MM Cardiac Surgery VAD Prgm,122782.40,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD ASSOC,MM Int Med-Gastroenterology,58859.06,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,76273.60,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM UH CVC 5C,75088.00,12-Month,0.9,0
Ann Arbor,CLINICAL PHARMACIST,MM CW - Pharmacy,146885.92,12-Month,1,0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,MM CW Midlvl BMT,101549.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UMMG Care Navigators,116459.20,12-Month,1,0
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,MM Chief of Clinical Affairs,146331.35,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Dermatology,74205.00,12-Month,1,0
Ann Arbor,CUSTODIAN II,Student Life Facilities North,40164.80,12-Month,1,0
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,MM Radiology UH,83852.87,12-Month,1,0
Ann Arbor,LEO INTERMITTENT LECTURER,Architecture,82200.00,8-Month,0.5,0
Ann Arbor,SURGICAL TECHNOLOGIST SENIOR,MM KEC OR/PACU,67701.12,12-Month,1,0
Ann Arbor,INPATIENT UNIT CLERK,MM Nsg Clin Support Clerical,37943.99,12-Month,0.8,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC Med Short Stay,116459.20,12-Month,0.9,0
Ann Arbor,PHLEBOTOMIST SPECIALIST,MM CW Path O/P Phlebotomy,45981.42,12-Month,0.5,0
Ann Arbor,PA SURGICAL SPECIALTY,MM Anes Back & Pain Ctr,141548.00,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT,MM Canton Health Center,42888.93,12-Month,1,0
Ann Arbor,OCCUPATIONAL THERAPIST,MM Peds Acute Care,93788.39,12-Month,1,0
Ann Arbor,BI ANALYST SENIOR,MM - PMO,106590.00,12-Month,1,0
Ann Arbor,PHYSICAL THERAPIST ASSISTANT,MM PT & OT Clinic - Canton,69927.70,12-Month,0.75,0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM BRCF Flow Cytometry Core,55118.38,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,School of Social Work,156045.43,12-Month,1,143951.91
Ann Arbor,RESEARCH LAB TECH INTERMEDIATE,MM Pharmacology Department,33440.02,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATOR LD,MM Family Medicine,81117.58,12-Month,1,0
Ann Arbor,FIRE ALARM ELECTRICIAN,Central Campus E Region,92726.40,12-Month,1,92726.40
Ann Arbor,PROJECT INTERMEDIATE MANAGER,ADVANCE Program,92726.73,12-Month,1,92726.73
Ann Arbor,LEO LECTURER I,Law School,71210.04,8-Month,0.1,6896.16
Ann Arbor,HOUSE OFFICER II,MM H.O. Surgery Core,67306.00,12-Month,1,0
Ann Arbor,APP SYS ANALYST/PROGRAMMER SR,Law School,100000.00,12-Month,1,100000.00
Ann Arbor,BUSINESS PROC CONSULTANT SR,ITS IA Info Assurance Privacy,83000.00,12-Month,1,83000.00
Ann Arbor,LEO LECTURER I,"LSA Film,Television,and Media",360090.02,8-Month,0.33,0
Ann Arbor,REHABILITATION ENGINEER SENIOR,MM Wheelchair Seating Service,93971.01,12-Month,1,0
Ann Arbor,HEALTH INFORMATION ANALYST,MM Rev Cycle (PTO),45300.27,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT,MM Canton Health Center,42888.93,12-Month,0.5,0
Ann Arbor,ANESTHESIA TECHNICIAN ASSOC,MM CW Anesthesia Mott,45145.67,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH ASSISTANT,MM O-CTSU Stdy Coordinatr Clin,41857.92,12-Month,1,0
Ann Arbor,SPORTS ADMINISTRATOR,Athletics,181922.00,12-Month,1,0
Ann Arbor,LEO LECTURER III,"School of Music,Theatre&Dance",57472.00,12-Month,0.87,50288.00
Ann Arbor,AUDIOLOGIST,MM CW Pediatric Audiology,77010.00,12-Month,1,0
Ann Arbor,PUBLIC RELATIONS REP SENIOR,MM Dept of Communication,80423.20,12-Month,1,0
Ann Arbor,RESEARCH & ED NETWORK TOP EXEC,Merit Network,283333.37,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Oper Rooms - Univ Hospital,76273.60,12-Month,1,0
Ann Arbor,TRAINING SPECIALIST SENIOR,"Equity, Civil Rights and Title",85000.00,12-Month,1,85000.00
Ann Arbor,PHLEBOTOMIST,MM Path O/P Phlebotomy,40681.64,12-Month,1,0
Ann Arbor,TEACHER ASSISTANT,UM Children's Centers,37000.08,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 8A3,96324.80,12-Month,0.8,0
Ann Arbor,CAMPUS ASSISTANT PLANNER,AEC-Project Management,84339.53,12-Month,1,84339.53
Ann Arbor,COOK II,MI Dining Retail-Maizie's,43804.80,12-Month,1,0
Ann Arbor,APP SYS ANALYST/PRGM INTER,ITS SS Collaboration,85651.00,12-Month,1,85651.00
Ann Arbor,REGISTERED NURSE - LEVEL D,MM CW Adult BMT & Leuke. Infus,122782.40,12-Month,0.6,0
Ann Arbor,SR BILL CLK/PAT ACCT REP HLTH,MM Rev Cycle (PTO),54860.03,12-Month,1,0
Ann Arbor,NURSE ANESTHETIST,MM Anesthesia CRNA - UH,248187.15,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 6A,118788.80,12-Month,0.8,0
Ann Arbor,NUCLEAR MEDICINE TECHNOLOGIST,MM Radiology UH,88193.82,12-Month,1,0
Ann Arbor,DENTAL ASSISTANT INTERMEDIATE,DENT Periodontics and Oral Med,47123.92,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM EAA OR PACU,43173.13,12-Month,1,0
Ann Arbor,TELECOM NETWORK HELP DESK SR,ITS Infra Data Centers-Shared,60770.06,12-Month,1,60770.00
Ann Arbor,EDUC NURSE COORD COMPETENT-NE,MM UH CVC 5D,122782.40,12-Month,0.9,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM HITS FA Business Management,63849.50,12-Month,1,0
Ann Arbor,HR ASSISTANT INTERMEDIATE,Center for Academic Innovation,52000.00,12-Month,1,52000.00
Ann Arbor,HISTOTECHNOLOGIST,MM Immunohistochemistry,71469.05,12-Month,1,0
Ann Arbor,DIRECTOR,CoE AssocDean Graduate Educati,234759.00,12-Month,0.25,58689.75
Ann Arbor,DIRECTOR,UMTRI - Administration,234759.00,12-Month,0.75,176069.25
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM CW Post Anes Care Unit-Mott,39758.40,12-Month,1,0
Ann Arbor,SPEECH & LANGUAGE PATHOLOGIST,MM CW Ped Speech-Lang Path,95565.25,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Department of Radiology,81811.00,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,MM HomeMed Pharmacy Infusion,164728.94,12-Month,1,0
Ann Arbor,EDUC NURSE COORD EXPERT-NE,MM Nsg Clin Support SWAT,121576.00,12-Month,1,0
Ann Arbor,SR ASSOC LIBR LEO-GLAM,Library Health Sciences - STEM,78867.82,12-Month,1,78867.82
Ann Arbor,STUDENT AFFAIRS ASSISTANT DIR,Community Service Learning,79253.43,12-Month,1,79253.43
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,DATABASE ADMINISTRATOR ASSOC,MM Emergency Medicine Research,62699.94,12-Month,1,0
Ann Arbor,INFO RESOURCES SPEC LEAD,Library Research-Intern'l Stud,63006.52,12-Month,1,63006.52
Ann Arbor,HR SERVICE CENTER REP SR,Shared Services Center - HR,44720.00,12-Month,1,0
Ann Arbor,PHARMACY TECHNICIAN SENIOR,MM Ambulatory Pharmacy,52634.54,12-Month,1,0
Ann Arbor,FOOD SVC WORKER II,MM Patient Food Service,38875.20,12-Month,1,0
Ann Arbor,NP SURG SUBSPECIALTY TIER 2,MM Gold Cancer Center,140856.75,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST SR,MM HITS ETS InfraSvcs-Intrfc,112910.61,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Department of Radiology,200000.00,12-Month,1,0
Ann Arbor,MULTIMEDIA DESIGNER,MM Dept of Communication,64652.37,12-Month,1,0
Ann Arbor,SR BILL CLK/PAT ACCT REP HLTH,MM Rev Cycle (PTO),50190.05,12-Month,1,0
Ann Arbor,STRATEGIC IMPLEMENTATION DIR,MM Strategic Plan & Bus Devel,175550.53,12-Month,1,0
Ann Arbor,NP NEONATOLOGY TIER 3C,MM CW Midlvl Neonatal,120178.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Pediatrics Core,64101.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,93059.20,12-Month,0.75,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM CW 10E,75088.00,12-Month,0.9,0
Ann Arbor,SOCIAL WORKER MSW,MM Soc Wrk - Adm & Guest Suprt,69041.97,12-Month,0.5,0
Ann Arbor,ADMIN SPECIALIST SENIOR HEALTH,MM Volunteer Svcs,71060.00,12-Month,1,0
Ann Arbor,ENGINEERING TECHNICIAN,Materials Science & Engin.,63500.06,12-Month,1,63500.00
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,MM Ambulatory Pharmacy,149331.51,12-Month,1,0
Ann Arbor,PROJECT ENGINEER INTERMEDIATE,LSA Dean: TS Academic TechSvcs,69000.00,12-Month,1,69000.00
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM Rev Cycle (PTO),141247.73,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL D,MM Radlgy UH DX Nrsng,120452.80,12-Month,0.9,0
Ann Arbor,ALLIED HEALTH INTERMEDIATE SUP,MM UMMG Care Management,70015.00,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-Medical Spec,46118.02,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 6D,75212.80,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Ambulatory Care Services,118788.80,12-Month,1,0
Ann Arbor,PATIENT FINANCIAL COUNSELOR,MM Rev Cycle (PTO),57952.96,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Anesthesiology Department,232250.00,12-Month,0.8,0
Ann Arbor,CLINICAL RESEARCH TECHNICIAN,MM Neurology Department,52931.24,12-Month,1,3175.88
Ann Arbor,REGISTERED DIETITIAN NUTRITION,MM CW Nutrition Services,65755.00,12-Month,0.1,0
Ann Arbor,APP SYS ANALYSIS/PRGMMING MGR,Michigan Creative,143375.61,12-Month,1,100362.93
Ann Arbor,COMMUNICATIONS OFCR,DPSS DISPATCH OPERATIONS,57116.80,12-Month,1,0
Ann Arbor,RESPIRATORY THERAPIST INTER,MM CW Mott Resp Therapy,59628.92,12-Month,0.9,0
Ann Arbor,ASSISTANT DEAN,School of Information,189280.00,12-Month,1,189280.00
Ann Arbor,CLINICAL INSTRUCTOR,MM Family Medicine,100959.00,12-Month,0.8,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Med/Ped,64101.00,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Anesthesiology Department,221000.00,12-Month,1,0
Ann Arbor,LEO LECTURER I,School of Nursing,55189.01,8-Month,1,53446.16
Ann Arbor,LEO LECTURER I,LSA Asian Languages & Cultures,55189.01,8-Month,1,53446.16
Ann Arbor,POLYSOMNOGRAPHIC TECH RGST,MM Sleep Disorders Cntr DF NEU,62909.96,12-Month,0.9,0
Ann Arbor,OCCUPATIONAL THERAPIST,MM Acute Care Team,84472.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Dermatology,74205.00,12-Month,1,0
Ann Arbor,CLINICAL INFO ANALYST LD,MM Quality - CDI Admin,104635.10,12-Month,1,0
Ann Arbor,TRAINING SPECIALIST ASSOCIATE,MM Pharmacy Administration,47999.90,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Int Med-Hematology/Oncology,223087.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Surgery Core,74205.00,12-Month,0.22,0
Ann Arbor,RESEARCH TECHNICIAN LEAD,ICPSR - Project Management and,47499.92,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM Development - Operations,93942.16,12-Month,1,0
Ann Arbor,PHARMACY MANAGER,MM CW - Pharmacy,162511.29,12-Month,1,0
Ann Arbor,CONFERENCES AND EVENTS PRG MGR,Conferences - Summer Camps,69136.58,12-Month,1,0
Ann Arbor,ACADEMIC PROGRAM SPECIALIST,LSA International Institute,50000.08,12-Month,1,50000.00
Ann Arbor,ULTRASOUND TECHNOLOGIST,MM Canton RAD,92465.76,12-Month,0.9,0
Ann Arbor,NURSING SUPERVISOR,MM Nsg Clin Support SWAT,136516.16,12-Month,1,0
Ann Arbor,DEVELOPMENT DIRECTOR LEAD,OUD Stewardship & Donor Rels.,163902.00,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD INTER,MM Neurology Department,65665.71,12-Month,1,9849.86
Ann Arbor,INPATIENT UNIT CLERK,MM UH CVC Clerical Svcs,42098.28,12-Month,1,0
Ann Arbor,ADJUNCT CLIN ASST PROFESSOR,"DENTCariology,Restor Sci &Endo",60000.00,12-Month,0.2,12000.00
Ann Arbor,HOUSE OFFICER VI,MM H.O. Peds - Cardiology,81811.00,12-Month,1,0
Ann Arbor,TRAINING SPECIALIST SENIOR,MM Amb Care Training,67925.00,12-Month,1,0
Ann Arbor,CLINICAL DOCUMENTATION SPEC,MM Surgery Department,77671.72,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Int Med-General Medicine,209000.00,12-Month,0.8,0
Ann Arbor,SECRETARY SENIOR,Planned Giving,44250.00,12-Month,1,0
Ann Arbor,SR ASSOC LIBR LEO-GLAM,LibraryInfoTech - Dig. Content,93952.37,12-Month,1,93952.37
Ann Arbor,CUSTOMER SERVICE REP INTER,MM Remote Patient Monitoring,48929.91,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Operating Rooms - CVC,124654.40,12-Month,1,0
Ann Arbor,ADMIN MANAGER ASSOC HEALTHCARE,MM Otolaryngology - HNS,81510.00,12-Month,1,0
Ann Arbor,PATIENT BUSINESS ASSOCIATE,MM Rev Cycle (PTO),45858.07,12-Month,1,0
Ann Arbor,MEDICAL TECHNOLOGIST SPEC,Special Chemistry Immunology,86439.18,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM UH CVC Med Short Stay,75088.00,12-Month,0.9,0
Ann Arbor,RESEARCH FELLOW,MM Human Genetics Department,53760.00,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,MM Peds-Develop.-Behavioral,45645.60,12-Month,1,0
Ann Arbor,STUDENT CAREER COUNSELOR,University Career Center,47608.70,12-Month,0.5,0
Ann Arbor,PROJECT INTERMEDIATE MANAGER,SOE - CEDER,63050.83,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,MM Ophthal. & Visual Science,32604.00,12-Month,1,0
Ann Arbor,DENTAL ASSISTANT SENIOR,DENT Prosthodontics,49824.98,12-Month,1,0
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM Internal Medicine Departmnt,129162.00,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Nsg Clin Support SWAT,116459.20,12-Month,0.9,0
Ann Arbor,LABORATORY TECHNICIAN,MM Path O/P Phlebotomy,48367.76,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,MM Surgery Pre-Op Center,49749.96,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,75212.80,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL D,MM CW 7E,122782.40,12-Month,0.8,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Post Anes Care Unit - UH,116459.20,12-Month,0.9,0
Ann Arbor,RESEARCH ADMINISTRATION ASSOC,MM Research-Clin Trial Units,58723.86,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,School of Information,144000.00,9-Month,1,144000.00
Ann Arbor,ASST PROFESSOR,MM Int Med-Nephrology,178893.00,12-Month,1,34170.35
Ann Arbor,RESPIRATORY THER SR,MM Resp/Cardiov Svcs,84397.36,12-Month,1,0
